"merchant","logoUrl"
"Black Max","http://img1.prosperent.com/images/brandlogos/120x60/Black%20Max.png"
"Black Ops","http://img1.prosperent.com/images/brandlogos/120x60/Black%20Ops.png"
"Black Orchid","http://img1.prosperent.com/images/brandlogos/120x60/Black%20Orchid.png"
"Black Orchid Denim","http://img1.prosperent.com/images/brandlogos/120x60/Black%20Orchid%20Denim.png"
"Black Pearl","http://img1.prosperent.com/images/brandlogos/120x60/Black%20Pearl.png"
"Black Pine","http://img1.prosperent.com/images/brandlogos/120x60/Black%20Pine.png"
"Black Poppy","http://img1.prosperent.com/images/brandlogos/120x60/Black%20Poppy.png"
"Black Rain Ordance Inc.","http://img1.prosperent.com/images/brandlogos/120x60/Black%20Rain%20Ordance%20Inc..png"
"Black Rapid","http://img1.prosperent.com/images/brandlogos/120x60/Black%20Rapid.png"
"Black Rifle Disease Engineerin","http://img1.prosperent.com/images/brandlogos/120x60/Black%20Rifle%20Disease%20Engineerin.png"
"Black Rivet","http://img1.prosperent.com/images/brandlogos/120x60/Black%20Rivet.png"
"Black Rooster","http://img1.prosperent.com/images/brandlogos/120x60/Black%20Rooster.png"
"Black Widow","http://img1.prosperent.com/images/brandlogos/120x60/Black%20Widow.png"
"BlackBerry","http://img1.prosperent.com/images/brandlogos/120x60/BlackBerry.png"
"Blackbird Letterpress","http://img1.prosperent.com/images/brandlogos/120x60/Blackbird%20Letterpress.png"
"Blackburn","http://img1.prosperent.com/images/brandlogos/120x60/Blackburn.png"
"BLACKFIRE","http://img1.prosperent.com/images/brandlogos/120x60/BLACKFIRE.png"
"Blackhawk","http://img1.prosperent.com/images/brandlogos/120x60/Blackhawk.png"
"Blackhawk Automotive","http://img1.prosperent.com/images/brandlogos/120x60/Blackhawk%20Automotive.png"
"Blackheart International","http://img1.prosperent.com/images/brandlogos/120x60/Blackheart%20International.png"
"Blackinton","http://img1.prosperent.com/images/brandlogos/120x60/Blackinton.png"
"Blackmagic Design","http://img1.prosperent.com/images/brandlogos/120x60/Blackmagic%20Design.png"
"Blackpowder Products","http://img1.prosperent.com/images/brandlogos/120x60/Blackpowder%20Products.png"
"Blackstone","http://img1.prosperent.com/images/brandlogos/120x60/Blackstone.png"
"Blackstone By Swisher","http://img1.prosperent.com/images/brandlogos/120x60/Blackstone%20By%20Swisher.png"
"Blacktip","http://img1.prosperent.com/images/brandlogos/120x60/Blacktip.png"
"Blade-Tech","http://img1.prosperent.com/images/brandlogos/120x60/Blade-Tech.png"
"Blair","http://img1.prosperent.com/images/brandlogos/120x60/Blair.png"
"Blairex Nasal Mist","http://img1.prosperent.com/images/brandlogos/120x60/Blairex%20Nasal%20Mist.png"
"Blake Brody","http://img1.prosperent.com/images/brandlogos/120x60/Blake%20Brody.png"
"blanca monros gomez","http://img1.prosperent.com/images/brandlogos/120x60/blanca%20monros%20gomez.png"
"BLANCO","http://img1.prosperent.com/images/brandlogos/120x60/BLANCO.png"
"Blanco America","http://img1.prosperent.com/images/brandlogos/120x60/Blanco%20America.png"
"Blank","http://img1.prosperent.com/images/brandlogos/120x60/Blank.png"
"Blank Denim","http://img1.prosperent.com/images/brandlogos/120x60/Blank%20Denim.png"
"Blank NYC","http://img1.prosperent.com/images/brandlogos/120x60/Blank%20NYC.png"
"Blanqi","http://img1.prosperent.com/images/brandlogos/120x60/Blanqi.png"
"Blaque Label","http://img1.prosperent.com/images/brandlogos/120x60/Blaque%20Label.png"
"Blaque Market","http://img1.prosperent.com/images/brandlogos/120x60/Blaque%20Market.png"
"Blaster","http://img1.prosperent.com/images/brandlogos/120x60/Blaster.png"
"Blaze Outdoor Products","http://img1.prosperent.com/images/brandlogos/120x60/Blaze%20Outdoor%20Products.png"
"Blazer","http://img1.prosperent.com/images/brandlogos/120x60/Blazer.png"
"Blazin Roxx","http://img1.prosperent.com/images/brandlogos/120x60/Blazin%20Roxx.png"
"Blazing Needles","http://img1.prosperent.com/images/brandlogos/120x60/Blazing%20Needles.png"
"Bleacher Creatures","http://img1.prosperent.com/images/brandlogos/120x60/Bleacher%20Creatures.png"
"Bledsoe","http://img1.prosperent.com/images/brandlogos/120x60/Bledsoe.png"
"bleek2sheek","http://img1.prosperent.com/images/brandlogos/120x60/bleek2sheek.png"
"Blendtec","http://img1.prosperent.com/images/brandlogos/120x60/Blendtec.png"
"Bless'ed are the Meek","http://img1.prosperent.com/images/brandlogos/120x60/Bless%27ed%20are%20the%20Meek.png"
"Bleu","http://img1.prosperent.com/images/brandlogos/120x60/Bleu.png"
"BLEU Rod Beattie","http://img1.prosperent.com/images/brandlogos/120x60/BLEU%20Rod%20Beattie.png"
"Bleulab","http://img1.prosperent.com/images/brandlogos/120x60/Bleulab.png"
"BLI","http://img1.prosperent.com/images/brandlogos/120x60/BLI.png"
"Blimpz Orange Inflatable Adult Costume","http://img1.prosperent.com/images/brandlogos/120x60/Blimpz%20Orange%20Inflatable%20Adult%20Costume.png"
"Blind","http://img1.prosperent.com/images/brandlogos/120x60/Blind.png"
"Blindhogg Inc","http://img1.prosperent.com/images/brandlogos/120x60/Blindhogg%20Inc.png"
"BLING","http://img1.prosperent.com/images/brandlogos/120x60/BLING.png"
"Bling Dental Products","http://img1.prosperent.com/images/brandlogos/120x60/Bling%20Dental%20Products.png"
"Blingstar","http://img1.prosperent.com/images/brandlogos/120x60/Blingstar.png"
"Bliss","http://img1.prosperent.com/images/brandlogos/120x60/Bliss.png"
"Bliss Hammocks","http://img1.prosperent.com/images/brandlogos/120x60/Bliss%20Hammocks.png"
"Bliss Lau","http://img1.prosperent.com/images/brandlogos/120x60/Bliss%20Lau.png"
"BlissfulCASE","http://img1.prosperent.com/images/brandlogos/120x60/BlissfulCASE.png"
"BlissGardenChoc","http://img1.prosperent.com/images/brandlogos/120x60/BlissGardenChoc.png"
"Blissliving Home","http://img1.prosperent.com/images/brandlogos/120x60/Blissliving%20Home.png"
"Blitz","http://img1.prosperent.com/images/brandlogos/120x60/Blitz.png"
"Blizzard","http://img1.prosperent.com/images/brandlogos/120x60/Blizzard.png"
"Blizzard Ski","http://img1.prosperent.com/images/brandlogos/120x60/Blizzard%20Ski.png"
"BLK DNM","http://img1.prosperent.com/images/brandlogos/120x60/BLK%20DNM.png"
"Bloch","http://img1.prosperent.com/images/brandlogos/120x60/Bloch.png"
"Bloch Dance","http://img1.prosperent.com/images/brandlogos/120x60/Bloch%20Dance.png"
"Bloch Kids","http://img1.prosperent.com/images/brandlogos/120x60/Bloch%20Kids.png"
"Bloch London","http://img1.prosperent.com/images/brandlogos/120x60/Bloch%20London.png"
"BlockTile","http://img1.prosperent.com/images/brandlogos/120x60/BlockTile.png"
"Blodgett","http://img1.prosperent.com/images/brandlogos/120x60/Blodgett.png"
"Blomberg","http://img1.prosperent.com/images/brandlogos/120x60/Blomberg.png"
"Blomus","http://img1.prosperent.com/images/brandlogos/120x60/Blomus.png"
"Blonde Ambition","http://img1.prosperent.com/images/brandlogos/120x60/Blonde%20Ambition.png"
"Blonder","http://img1.prosperent.com/images/brandlogos/120x60/Blonder.png"
"Blonder Home","http://img1.prosperent.com/images/brandlogos/120x60/Blonder%20Home.png"
"Blonder Tongue","http://img1.prosperent.com/images/brandlogos/120x60/Blonder%20Tongue.png"
"Blondo","http://img1.prosperent.com/images/brandlogos/120x60/Blondo.png"
"Blongo Family Fun","http://img1.prosperent.com/images/brandlogos/120x60/Blongo%20Family%20Fun.png"
"Bloom","http://img1.prosperent.com/images/brandlogos/120x60/Bloom.png"
"Bloom Theory","http://img1.prosperent.com/images/brandlogos/120x60/Bloom%20Theory.png"
"Bloomfield","http://img1.prosperent.com/images/brandlogos/120x60/Bloomfield.png"
"BLOSSOM FOOTWEAR","http://img1.prosperent.com/images/brandlogos/120x60/BLOSSOM%20FOOTWEAR.png"
"BLOSSOMS & BLOOMS","http://img1.prosperent.com/images/brandlogos/120x60/BLOSSOMS%20%26%20BLOOMS.png"
"Blowfish","http://img1.prosperent.com/images/brandlogos/120x60/Blowfish.png"
"BLQ MKT","http://img1.prosperent.com/images/brandlogos/120x60/BLQ%20MKT.png"
"BLU","http://img1.prosperent.com/images/brandlogos/120x60/BLU.png"
"Blu Denim","http://img1.prosperent.com/images/brandlogos/120x60/Blu%20Denim.png"
"Blu Dot","http://img1.prosperent.com/images/brandlogos/120x60/Blu%20Dot.png"
"Blu Moon","http://img1.prosperent.com/images/brandlogos/120x60/Blu%20Moon.png"
"Blu Pepper","http://img1.prosperent.com/images/brandlogos/120x60/Blu%20Pepper.png"
"BluBlocker","http://img1.prosperent.com/images/brandlogos/120x60/BluBlocker.png"
"Blue & Green","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20%26%20Green.png"
"Blue Barn","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Barn.png"
"BLUE BIDET","http://img1.prosperent.com/images/brandlogos/120x60/BLUE%20BIDET.png"
"Blue Buffalo","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Buffalo.png"
"Blue Crane","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Crane.png"
"Blue Crane Digital","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Crane%20Digital.png"
"Blue Crown","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Crown.png"
"Blue Devil","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Devil.png"
"Blue Duck","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Duck.png"
"Blue Essence","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Essence.png"
"Blue Flame","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Flame.png"
"Blue Force Gear","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Force%20Gear.png"
"Blue Fox","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Fox.png"
"Blue Galleon","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Galleon.png"
"Blue Handworks","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Handworks.png"
"BLUE HARLOW","http://img1.prosperent.com/images/brandlogos/120x60/BLUE%20HARLOW.png"
"Blue Hat Toy Company","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Hat%20Toy%20Company.png"
"Blue Hawk","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Hawk.png"
"Blue Iris","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Iris.png"
"Blue Jean Chef","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Jean%20Chef.png"
"Blue Juice","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Juice.png"
"Blue Lamb Plush Blanket","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Lamb%20Plush%20Blanket.png"
"Blue Life","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Life.png"
"Blue Life Clothing","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Life%20Clothing.png"
"Blue Lizard","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Lizard.png"
"Blue Marble Designs","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Marble%20Designs.png"
"Blue Marlin","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Marlin.png"
"Blue Max","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Max.png"
"Blue Moon Beads","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Moon%20Beads.png"
"Blue Mountain Arts","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Mountain%20Arts.png"
"Blue Mountain Wallcoverings","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Mountain%20Wallcoverings.png"
"Blue Planet Global","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Planet%20Global.png"
"BLUE PLANET GLOBAL, INC.","http://img1.prosperent.com/images/brandlogos/120x60/BLUE%20PLANET%20GLOBAL%2C%20INC..png"
"Blue Point","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Point.png"
"Blue Q","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Q.png"
"Blue Reef Accessories","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Reef%20Accessories.png"
"Blue Reef Apparel","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Reef%20Apparel.png"
"Blue Reef Fins","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Reef%20Fins.png"
"Blue Reef Knives","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Reef%20Knives.png"
"Blue Rhino","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Rhino.png"
"Blue Ribbon Motoring","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Ribbon%20Motoring.png"
"Blue Ribbon Pet","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Ribbon%20Pet.png"
"Blue Ridge","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Ridge.png"
"Blue Ridge Chair","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Ridge%20Chair.png"
"Blue Ridge Home Fashions","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Ridge%20Home%20Fashions.png"
"Blue Ridge Trading","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Ridge%20Trading.png"
"Blue Sea Systems","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Sea%20Systems.png"
"Blue Sky","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Sky.png"
"Blue Sky Herbal","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Sky%20Herbal.png"
"Blue Star","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Star.png"
"Blue Star Nutraceuticals","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Star%20Nutraceuticals.png"
"Blue Tassel","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Tassel.png"
"Blue Torch Fabworks","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Torch%20Fabworks.png"
"Blue Water","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Water.png"
"Blue Wave","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20Wave.png"
"Blue White","http://img1.prosperent.com/images/brandlogos/120x60/Blue%20White.png"
"Blueair","http://img1.prosperent.com/images/brandlogos/120x60/Blueair.png"
"BLUEBERI BOULEVARD","http://img1.prosperent.com/images/brandlogos/120x60/BLUEBERI%20BOULEVARD.png"
"Bluebird Wax","http://img1.prosperent.com/images/brandlogos/120x60/Bluebird%20Wax.png"
"Bluebonnet","http://img1.prosperent.com/images/brandlogos/120x60/Bluebonnet.png"
"Bluecctv","http://img1.prosperent.com/images/brandlogos/120x60/Bluecctv.png"
"Blueline","http://img1.prosperent.com/images/brandlogos/120x60/Blueline.png"
"Bluelounge","http://img1.prosperent.com/images/brandlogos/120x60/Bluelounge.png"
"BlueSky Herbal","http://img1.prosperent.com/images/brandlogos/120x60/BlueSky%20Herbal.png"
"BLUEWATER","http://img1.prosperent.com/images/brandlogos/120x60/BLUEWATER.png"
"blum","http://img1.prosperent.com/images/brandlogos/120x60/blum.png"
"bluma project","http://img1.prosperent.com/images/brandlogos/120x60/bluma%20project.png"
"Blundstone","http://img1.prosperent.com/images/brandlogos/120x60/Blundstone.png"
"Blunt","http://img1.prosperent.com/images/brandlogos/120x60/Blunt.png"
"Blurr","http://img1.prosperent.com/images/brandlogos/120x60/Blurr.png"
"BluScience","http://img1.prosperent.com/images/brandlogos/120x60/BluScience.png"
"Blush","http://img1.prosperent.com/images/brandlogos/120x60/Blush.png"
"Blush by Us Angels","http://img1.prosperent.com/images/brandlogos/120x60/Blush%20by%20Us%20Angels.png"
"BluWorld","http://img1.prosperent.com/images/brandlogos/120x60/BluWorld.png"
"BLVCK SCVLE","http://img1.prosperent.com/images/brandlogos/120x60/BLVCK%20SCVLE.png"
"BLVD Supply","http://img1.prosperent.com/images/brandlogos/120x60/BLVD%20Supply.png"
"BMC","http://img1.prosperent.com/images/brandlogos/120x60/BMC.png"
"BMS WATER FILTRATION","http://img1.prosperent.com/images/brandlogos/120x60/BMS%20WATER%20FILTRATION.png"
"BMX","http://img1.prosperent.com/images/brandlogos/120x60/BMX.png"
"Bo Bunny","http://img1.prosperent.com/images/brandlogos/120x60/Bo%20Bunny.png"
"Boardmag.com","http://img1.prosperent.com/images/brandlogos/120x60/Boardmag.com.png"
"Boardwalk","http://img1.prosperent.com/images/brandlogos/120x60/Boardwalk.png"
"Boardworks","http://img1.prosperent.com/images/brandlogos/120x60/Boardworks.png"
"Boast","http://img1.prosperent.com/images/brandlogos/120x60/Boast.png"
"Boatmates- Tempress","http://img1.prosperent.com/images/brandlogos/120x60/Boatmates-%20Tempress.png"
"BOB","http://img1.prosperent.com/images/brandlogos/120x60/BOB.png"
"Bob Burns","http://img1.prosperent.com/images/brandlogos/120x60/Bob%20Burns.png"
"Bob Hahin","http://img1.prosperent.com/images/brandlogos/120x60/Bob%20Hahin.png"
"Bob Mackie","http://img1.prosperent.com/images/brandlogos/120x60/Bob%20Mackie.png"
"Bob Marley","http://img1.prosperent.com/images/brandlogos/120x60/Bob%20Marley.png"
"Bob Reeves","http://img1.prosperent.com/images/brandlogos/120x60/Bob%20Reeves.png"
"Bob Timberlake","http://img1.prosperent.com/images/brandlogos/120x60/Bob%20Timberlake.png"
"Bob's Antique","http://img1.prosperent.com/images/brandlogos/120x60/Bob%27s%20Antique.png"
"Bob's Red Mill","http://img1.prosperent.com/images/brandlogos/120x60/Bob%27s%20Red%20Mill.png"
"Bob's Your Uncle","http://img1.prosperent.com/images/brandlogos/120x60/Bob%27s%20Your%20Uncle.png"
"Bobbi Brown","http://img1.prosperent.com/images/brandlogos/120x60/Bobbi%20Brown.png"
"Bobbity Boo","http://img1.prosperent.com/images/brandlogos/120x60/Bobbity%20Boo.png"
"Bobby Flay","http://img1.prosperent.com/images/brandlogos/120x60/Bobby%20Flay.png"
"Bobby Garland","http://img1.prosperent.com/images/brandlogos/120x60/Bobby%20Garland.png"
"Bobby Jack","http://img1.prosperent.com/images/brandlogos/120x60/Bobby%20Jack.png"
"Bobby Jones","http://img1.prosperent.com/images/brandlogos/120x60/Bobby%20Jones.png"
"Bobeau","http://img1.prosperent.com/images/brandlogos/120x60/Bobeau.png"
"Bobi","http://img1.prosperent.com/images/brandlogos/120x60/Bobi.png"
"Bobike","http://img1.prosperent.com/images/brandlogos/120x60/Bobike.png"
"Bobrick","http://img1.prosperent.com/images/brandlogos/120x60/Bobrick.png"
"Bobster","http://img1.prosperent.com/images/brandlogos/120x60/Bobster.png"
"Bocasa","http://img1.prosperent.com/images/brandlogos/120x60/Bocasa.png"
"Bocci Eyewear","http://img1.prosperent.com/images/brandlogos/120x60/Bocci%20Eyewear.png"
"Boccia","http://img1.prosperent.com/images/brandlogos/120x60/Boccia.png"
"Boconi","http://img1.prosperent.com/images/brandlogos/120x60/Boconi.png"
